ID,Sentiment
21219,Positive
1555,Positive
12153,Positive
11137,Positive
14146,Positive
19704,Positive
12259,Positive
6430,Positive
19440,Positive
7942,Negative
2872,Negative
2681,Negative
13348,Negative
13182,Positive
4800,Negative
16246,Positive
22217,Positive
926,Positive
19876,Positive
16601,Positive
20805,Positive
5555,Negative
2835,Positive
10776,Positive
20179,Negative
4398,Positive
2636,Positive
14947,Positive
2931,Positive
21890,Positive
12131,Positive
9483,Positive
916,Positive
13676,Positive
3165,Positive
9129,Positive
2984,Negative
11055,Negative
3600,Positive
11642,Positive
15338,Positive
6625,Positive
9714,Positive
19265,Positive
9461,Positive
22825,Positive
5130,Positive
18846,Positive
22296,Positive
23109,Positive
21206,Negative
6631,Negative
9307,Positive
11662,Positive
22506,Positive
4565,Negative
20509,Positive
5412,Negative
20388,Positive
19227,Negative
19105,Positive
19626,Positive
5701,Positive
3370,Positive
4710,Positive
20464,Positive
4243,Positive
14143,Positive
15362,Positive
10312,Positive
15868,Positive
4357,Positive
8384,Positive
14435,Positive
3363,Positive
14290,Positive
10382,Positive
12198,Positive
23298,Positive
9204,Positive
9557,Positive
334,Negative
19261,Positive
4321,Positive
22012,Positive
4512,Positive
1946,Negative
5355,Negative
21745,Positive
12982,Positive
10262,Positive
19494,Positive
9412,Positive
18012,Positive
5570,Negative
10024,Positive
3651,Positive
22083,Positive
10968,Positive
6588,Positive
8014,Positive
11811,Positive
4324,Positive
17870,Positive
3256,Positive
2545,Positive
19948,Positive
18862,Positive
15701,Positive
12716,Negative
12673,Positive
16980,Positive
16191,Positive
3146,Positive
15183,Positive
9399,Positive
6502,Positive
20569,Positive
9747,Positive
3378,Positive
13990,Positive
4217,Positive
18459,Positive
18860,Positive
12991,Positive
8704,Negative
10224,Positive
10357,Positive
2576,Positive
18003,Positive
2112,Negative
8556,Positive
18803,Positive
8016,Positive
3498,Positive
12186,Positive
4310,Positive
1672,Positive
8288,Positive
6366,Positive
2081,Positive
4021,Positive
12348,Negative
9948,Positive
6254,Positive
14159,Positive
3269,Positive
3973,Positive
14061,Positive
5014,Negative
10825,Positive
4063,Positive
92,Positive
14483,Positive
5861,Positive
14644,Positive
22429,Positive
6163,Positive
4202,Positive
21259,Positive
8780,Positive
9353,Positive
19447,Positive
21601,Positive
13436,Positive
13386,Positive
375,Positive
18561,Positive
14982,Positive
14533,Positive
18338,Positive
19813,Positive
3639,Positive
10728,Positive
6447,Negative
5406,Positive
21633,Positive
3249,Negative
9144,Positive
15016,Positive
2611,Negative
22160,Positive
19856,Positive
22367,Positive
10001,Positive
5201,Positive
2676,Positive
10454,Positive
16133,Positive
16940,Positive
3789,Positive
16430,Positive
8238,Positive
5065,Positive
13904,Positive
1070,Positive
11263,Positive
15874,Positive
8102,Negative
2718,Positive
8455,Positive
14048,Positive
3073,Positive
9198,Positive
4447,Positive
6481,Positive
12085,Positive
13344,Positive
14766,Positive
7190,Negative
4260,Positive
15955,Positive
719,Positive
21308,Positive
14528,Positive
21112,Positive
15194,Positive
5059,Positive
4662,Positive
15710,Positive
9124,Positive
16889,Negative
21598,Negative
1294,Positive
19436,Positive
16728,Negative
11661,Positive
18955,Positive
19433,Positive
11736,Positive
5891,Positive
22122,Positive
22701,Positive
21163,Positive
8376,Negative
8250,Positive
11530,Positive
21090,Positive
11790,Positive
12320,Positive
15527,Positive
11994,Positive
14824,Positive
15846,Positive
12012,Positive
19129,Positive
2199,Positive
15400,Positive
12250,Positive
5219,Positive
11133,Positive
14007,Positive
21129,Positive
5198,Positive
1924,Positive
252,Positive
3981,Positive
3232,Positive
17372,Positive
19223,Positive
12036,Positive
19929,Positive
4354,Positive
4459,Positive
5880,Positive
1796,Positive
6884,Negative
23232,Positive
2702,Positive
22718,Positive
23398,Positive
5174,Positive
19072,Positive
8229,Positive
11758,Positive
16824,Positive
6782,Positive
22982,Negative
12459,Positive
1817,Positive
11466,Positive
20327,Positive
13408,Positive
3449,Positive
21134,Positive
15847,Positive
9045,Positive
17607,Positive
4550,Negative
20586,Negative
7736,Positive
2531,Positive
22969,Positive
6003,Positive
17510,Positive
12066,Positive
7146,Negative
17327,Positive
16011,Positive
19562,Positive
9241,Negative
863,Positive
17464,Positive
18518,Positive
737,Positive
264,Positive
3552,Negative
9959,Positive
21151,Positive
16444,Positive
10885,Positive
18242,Positive
15630,Negative
1683,Positive
3352,Positive
23369,Positive
22089,Positive
21650,Positive
1784,Positive
2726,Positive
19707,Positive
18581,Negative
7515,Positive
372,Positive
12295,Positive
7443,Positive
2667,Negative
11046,Positive
9031,Positive
5020,Positive
1416,Positive
15118,Positive
10228,Positive
15044,Positive
3855,Positive
17807,Positive
9653,Positive
11414,Positive
23477,Positive
20275,Positive
127,Positive
8549,Positive
22068,Positive
5746,Positive
12457,Positive
5239,Negative
16668,Positive
520,Positive
1918,Positive
8926,Positive
1952,Negative
17364,Positive
15563,Positive
835,Negative
10108,Negative
11516,Positive
19722,Positive
20624,Positive
2243,Negative
14436,Positive
10165,Positive
2497,Positive
9605,Positive
17988,Positive
8799,Positive
22783,Positive
7513,Positive
14876,Positive
14549,Positive
17717,Positive
2472,Positive
22408,Positive
4176,Positive
1257,Negative
22178,Negative
23052,Positive
322,Positive
5147,Positive
11572,Positive
23464,Positive
16467,Positive
17188,Positive
18449,Positive
20737,Positive
23096,Negative
8233,Positive
11352,Positive
21931,Positive
13922,Positive
12778,Positive
5724,Positive
356,Negative
3545,Positive
1922,Positive
14599,Negative
6363,Positive
4350,Positive
11359,Positive
11320,Positive
1679,Positive
20846,Positive
10416,Positive
19804,Positive
2281,Positive
4904,Positive
8289,Positive
6725,Positive
10418,Positive
15853,Positive
16016,Positive
18876,Positive
4346,Positive
13101,Positive
8678,Positive
3153,Positive
13973,Positive
2233,Positive
11015,Positive
5430,Positive
19918,Positive
12317,Positive
67,Positive
7564,Positive
4047,Positive
18571,Positive
6071,Positive
15504,Positive
16315,Positive
20835,Positive
4547,Positive
6827,Positive
19367,Positive
9726,Positive
9295,Positive
13765,Positive
11357,Positive
18586,Positive
19767,Positive
6669,Positive
10693,Positive
20629,Positive
2930,Positive
10176,Positive
3078,Positive
1968,Positive
12891,Positive
22837,Positive
23002,Positive
5793,Negative
7047,Positive
2131,Positive
3407,Positive
3110,Positive
14062,Positive
8686,Positive
19379,Positive
21804,Positive
16224,Positive
14151,Positive
14581,Positive
2016,Positive
10379,Positive
8633,Positive
21527,Positive
3364,Positive
15288,Positive
5454,Positive
6168,Positive
15924,Positive
13051,Positive
12928,Positive
19349,Positive
10214,Positive
11699,Positive
5986,Positive
5572,Positive
3010,Positive
20036,Positive
12171,Negative
2608,Positive
17460,Negative
14413,Positive
15603,Positive
7344,Positive
18830,Positive
2751,Negative
9103,Positive
22362,Positive
21585,Positive
3380,Positive
2388,Positive
7553,Positive
18305,Positive
3286,Negative
19565,Positive
14040,Positive
1685,Positive
8404,Positive
21461,Positive
15245,Positive
16231,Positive
18340,Positive
21469,Positive
16199,Positive
15174,Positive
7293,Positive
18700,Positive
22018,Positive
11694,Positive
18122,Positive
6414,Positive
4788,Negative
9409,Positive
5557,Positive
14226,Positive
17415,Positive
22431,Positive
15572,Positive
22696,Positive
22332,Positive
22035,Positive
21766,Positive
23256,Positive
18747,Positive
3844,Negative
7969,Positive
4058,Positive
2512,Positive
20239,Positive
13383,Positive
21635,Positive
9463,Positive
10115,Positive
5695,Positive
8711,Positive
10537,Positive
21155,Negative
5808,Positive
12050,Positive
11218,Positive
20790,Positive
14608,Negative
18657,Positive
22600,Positive
22300,Positive
11581,Positive
4493,Positive
20026,Positive
15877,Positive
15035,Positive
3118,Positive
8132,Positive
537,Positive
21025,Positive
21817,Positive
15979,Positive
1297,Positive
6452,Positive
4938,Positive
21207,Positive
19587,Positive
18681,Positive
15209,Positive
14654,Positive
15497,Positive
9141,Positive
16723,Positive
7609,Positive
3868,Negative
16192,Positive
5162,Positive
2400,Positive
7964,Positive
20589,Positive
22499,Positive
7260,Positive
3533,Positive
6114,Negative
16712,Positive
11766,Positive
11969,Positive
4025,Positive
4712,Positive
2562,Negative
9692,Positive
9047,Positive
22285,Positive
21656,Positive
505,Positive
20066,Positive
14179,Negative
19200,Negative
20543,Positive
6451,Positive
4097,Positive
21579,Positive
18641,Negative
11319,Positive
14760,Positive
11597,Positive
17263,Negative
7909,Positive
7130,Positive
15115,Positive
3856,Positive
6459,Positive
6336,Positive
18686,Positive
12683,Positive
13806,Positive
8897,Positive
11308,Negative
11157,Positive
5681,Positive
21028,Positive
12645,Positive
5947,Positive
7087,Positive
12047,Positive
1025,Positive
20816,Positive
14015,Positive
3496,Positive
20337,Negative
1669,Positive
13983,Positive
20205,Negative
7884,Negative
4418,Positive
6312,Negative
8448,Positive
1695,Negative
12079,Positive
20168,Positive
12562,Positive
9835,Positive
4658,Negative
12196,Positive
1386,Positive
22620,Negative
16504,Positive
9904,Positive
8865,Positive
15052,Positive
4003,Positive
16101,Positive
14746,Positive
3733,Positive
22155,Positive
20751,Positive
21517,Positive
12051,Positive
15125,Negative
9407,Positive
19802,Negative
10264,Positive
13535,Positive
10037,Positive
21645,Positive
22074,Positive
13478,Positive
14374,Positive
12724,Positive
20814,Positive
5670,Positive
22805,Positive
3117,Positive
12635,Positive
1567,Positive
13207,Positive
21592,Negative
9252,Positive
8625,Positive
23059,Positive
6364,Positive
3203,Positive
5484,Positive
4455,Positive
10435,Positive
13783,Positive
21614,Negative
6395,Positive
6074,Positive
17141,Positive
9847,Positive
15332,Positive
2760,Positive
7445,Positive
15896,Positive
1406,Positive
8187,Positive
16377,Positive
12938,Positive
18303,Positive
13314,Positive
11829,Positive
20968,Negative
4595,Positive
12455,Positive
2810,Positive
8884,Negative
4162,Positive
14291,Negative
8798,Positive
6711,Negative
6303,Positive
21047,Positive
18711,Positive
18948,Positive
9833,Positive
17762,Positive
17404,Positive
8733,Positive
527,Positive
21222,Positive
3656,Positive
22882,Positive
16325,Positive
2262,Positive
14113,Positive
21943,Positive
4111,Positive
20666,Negative
19225,Positive
12472,Positive
9178,Positive
6529,Positive
15463,Positive
7784,Negative
8969,Positive
16463,Positive
12372,Positive
698,Positive
2770,Positive
15888,Positive
9100,Positive
19018,Positive
8045,Positive
22544,Positive
3631,Positive
2161,Positive
9958,Positive
12658,Positive
8782,Negative
11502,Negative
10179,Positive
14006,Positive
14690,Positive
310,Positive
17384,Positive
16895,Positive
23479,Positive
22886,Positive
9338,Negative
9130,Positive
5215,Positive
20364,Positive
2649,Positive
6610,Positive
4080,Positive
22746,Positive
12630,Positive
21875,Positive
10072,Positive
18114,Positive
22835,Positive
1236,Positive
511,Negative
485,Positive
3549,Positive
11367,Positive
17461,Negative
22955,Positive
11196,Positive
22364,Positive
12642,Negative
9977,Positive
19471,Positive
21994,Positive
21346,Positive
4786,Positive
9818,Positive
20720,Positive
5324,Positive
21487,Positive
19810,Negative
12844,Positive
15830,Positive
4301,Positive
13865,Positive
12966,Positive
6470,Positive
20379,Positive
7999,Negative
22911,Positive
11298,Positive
9009,Positive
9839,Negative
241,Negative
20526,Positive
3640,Positive
17637,Negative
3276,Positive
7612,Positive
2574,Positive
8861,Positive
13719,Positive
13320,Positive
397,Positive
4522,Positive
14515,Positive
6659,Positive
16092,Positive
11162,Positive
19435,Positive
8471,Positive
11347,Positive
257,Positive
14714,Positive
7255,Positive
22211,Positive
10526,Positive
20740,Positive
2599,Negative
16909,Positive
6213,Positive
6102,Positive
12644,Positive
21718,Positive
3121,Positive
20803,Positive
8977,Negative
1290,Positive
17603,Positive
7596,Positive
5806,Negative
23390,Negative
20274,Positive
10998,Positive
225,Positive
12068,Positive
16835,Positive
18254,Positive
2740,Negative
22689,Positive
4107,Negative
4759,Positive
222,Positive
22496,Positive
6791,Positive
11536,Positive
10221,Negative
3006,Negative
19340,Negative
10190,Positive
13888,Negative
6805,Positive
2145,Positive
18572,Positive
7718,Positive
21967,Positive
16750,Positive
10844,Negative
20245,Positive
21595,Positive
20312,Positive
4471,Positive
139,Positive
5409,Positive
16829,Positive
13481,Negative
19593,Positive
23048,Positive
15293,Positive
3127,Positive
11613,Positive
9894,Positive
9852,Positive
13057,Positive
7315,Positive
6509,Positive
11522,Positive
11254,Positive
10821,Positive
3728,Positive
2716,Positive
18136,Positive
